SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SAKAR, EQ, 28-Sep-2020, 75.05, 75.05, 78.75, 73.30, 77.05, 77.30, 76.74, 15325, 11.76, 147, 3869, 25.25
SAKHTISUG, EQ, 28-Sep-2020, 8.15, 8.00, 8.45, 8.00, 8.20, 8.30, 8.27, 29607, 2.45, 81, 13034, 44.02
SAKSOFT, EQ, 28-Sep-2020, 394.15, 398.70, 405.90, 383.00, 393.00, 390.45, 395.13, 133427, 527.22, 5142, 47364, 35.50
SAKUMA, EQ, 28-Sep-2020, 5.80, 6.00, 6.05, 5.70, 5.95, 6.00, 5.96, 193705, 11.54, 289, 150030, 77.45
SALASAR, EQ, 28-Sep-2020, 197.90, 190.45, 200.45, 190.45, 197.85, 196.90, 199.09, 58359, 116.19, 442, 3982, 6.82
SALONA, EQ, 28-Sep-2020, 54.40, 56.50, 56.50, 54.00, 54.00, 54.00, 54.62, 1300, 0.71, 28, 676, 52.00
SALSTEEL, EQ, 28-Sep-2020, 2.70, 2.80, 2.80, 2.65, 2.80, 2.80, 2.73, 31755, 0.87, 46, 11209, 35.30
SALZERELEC, EQ, 28-Sep-2020, 90.15, 94.45, 94.60, 91.00, 92.30, 92.45, 92.95, 4861, 4.52, 173, 3059, 62.93
SAMBHAAV, EQ, 28-Sep-2020, 1.95, 1.95, 2.00, 1.90, 2.00, 2.00, 1.93, 10560, 0.20, 17, 10171, 96.32
SANCO, EQ, 28-Sep-2020, 13.25, 13.30, 13.60, 12.55, 12.90, 13.05, 13.29, 54012, 7.18, 156, 47928, 88.74
SANDESH, EQ, 28-Sep-2020, 495.05, 487.20, 520.00, 487.15, 499.00, 508.40, 504.07, 2854, 14.39, 770, 641, 22.46
SANDHAR, EQ, 28-Sep-2020, 236.10, 236.80, 255.00, 236.55, 240.10, 240.90, 244.50, 488417, 1194.17, 5576, 387735, 79.39
SANGAMIND, EQ, 28-Sep-2020, 46.95, 47.55, 48.70, 47.00, 48.35, 47.45, 47.88, 6972, 3.34, 263, 3581, 51.36
SANGHIIND, EQ, 28-Sep-2020, 25.45, 26.40, 26.40, 25.60, 25.90, 25.90, 25.98, 172769, 44.88, 643, 105977, 61.34
SANGHVIMOV, EQ, 28-Sep-2020, 76.35, 76.75, 82.50, 75.15, 78.25, 79.00, 80.42, 66936, 53.83, 1936, 48939, 73.11
SANGINITA, EQ, 28-Sep-2020, 71.10, 74.00, 75.90, 69.90, 72.95, 71.25, 71.61, 21741, 15.57, 216, 17673, 81.29
SANOFI, EQ, 28-Sep-2020, 8510.45, 8510.00, 8644.00, 8431.10, 8489.90, 8480.90, 8509.08, 33532, 2853.26, 4529, 23858, 71.15
SARDAEN, EQ, 28-Sep-2020, 221.65, 227.00, 229.55, 223.10, 225.00, 225.25, 226.50, 37169, 84.19, 1434, 14948, 40.22
SAREGAMA, EQ, 28-Sep-2020, 563.55, 574.00, 583.05, 559.95, 561.50, 567.05, 571.05, 18132, 103.54, 851, 10676, 58.88
SARLAPOLY, EQ, 28-Sep-2020, 18.25, 18.20, 19.15, 18.20, 18.90, 18.95, 18.93, 103984, 19.69, 257, 96695, 92.99
SARVESHWAR, SM, 28-Sep-2020, 10.35, 10.80, 10.80, 10.80, 10.80, 10.80, 10.80, 3200, 0.35, 2, 3200, 100.00
SASKEN, EQ, 28-Sep-2020, 707.80, 720.00, 726.00, 699.25, 711.00, 716.35, 712.98, 78608, 560.46, 4311, 24000, 30.53
SASTASUNDR, EQ, 28-Sep-2020, 82.50, 84.55, 88.80, 80.90, 88.00, 87.45, 85.92, 4714, 4.05, 262, 3904, 82.82
SATIA, EQ, 28-Sep-2020, 116.65, 115.75, 121.85, 115.20, 115.70, 116.25, 118.09, 214312, 253.08, 2863, 23412, 10.92
SATIN, EQ, 28-Sep-2020, 54.85, 55.50, 56.05, 55.35, 55.65, 55.65, 55.79, 182387, 101.76, 1970, 144720, 79.35
SATINPP, E1, 28-Sep-2020, 19.40, 20.30, 20.30, 19.00, 20.15, 20.05, 19.96, 3087, 0.62, 30, 2755, 89.25
SBICARD, EQ, 28-Sep-2020, 812.05, 818.75, 848.50, 813.30, 840.65, 841.40, 827.71, 1056368, 8743.66, 44410, 364618, 34.52
SBIETFQLTY, EQ, 28-Sep-2020, 104.50, 105.87, 107.50, 103.00, 106.00, 106.68, 105.98, 854, 0.91, 72, 601, 70.37
SBILIFE, EQ, 28-Sep-2020, 797.05, 803.00, 816.25, 800.00, 815.90, 813.00, 808.86, 1108316, 8964.70, 28171, 450293, 40.63
SBIN, EQ, 28-Sep-2020, 182.20, 184.00, 188.15, 183.35, 187.45, 187.25, 186.34, 41921659, 78115.19, 195148, 6606392, 15.76
SBIN, N2, 28-Sep-2020, 10852.04, 10898.99, 10899.75, 10889.97, 10889.97, 10889.97, 10895.18, 13, 1.42, 6, 13, 100.00
SBIN, N5, 28-Sep-2020, 11074.79, 11075.00, 11107.00, 11075.00, 11085.00, 11085.00, 11091.85, 474, 52.58, 81, 462, 97.47
SBIN, N6, 28-Sep-2020, 10999.00, 10998.00, 10999.00, 10998.00, 10999.00, 10999.00, 10998.60, 10, 1.10, 3, 10, 100.00
SCHAEFFLER, EQ, 28-Sep-2020, 3596.15, 3619.85, 3620.15, 3600.10, 3615.00, 3609.70, 3613.82, 3584, 129.52, 832, 2637, 73.58
SCHAND, EQ, 28-Sep-2020, 69.35, 68.00, 70.90, 67.70, 68.40, 68.70, 69.35, 6599, 4.58, 165, 4969, 75.30
SCHNEIDER, EQ, 28-Sep-2020, 77.80, 78.15, 81.35, 78.10, 80.90, 80.60, 79.99, 170700, 136.55, 2099, 63930, 37.45
SCI, EQ, 28-Sep-2020, 53.35, 53.60, 54.40, 53.30, 53.65, 53.90, 53.86, 730503, 393.48, 4115, 254810, 34.88
SDBL, EQ, 28-Sep-2020, 51.05, 51.95, 52.60, 51.00, 52.15, 52.25, 51.97, 65533, 34.06, 766, 41290, 63.01
SEAMECLTD, EQ, 28-Sep-2020, 393.20, 394.15, 440.00, 394.15, 436.00, 430.70, 422.57, 45085, 190.52, 1813, 30768, 68.24
SECURCRED, SM, 28-Sep-2020, 14.80, 15.50, 15.50, 15.45, 15.50, 15.50, 15.48, 5400, 0.84, 7, 4200, 77.78
SELAN, EQ, 28-Sep-2020, 106.25, 107.00, 109.25, 107.00, 107.35, 107.55, 108.08, 8708, 9.41, 275, 4177, 47.97
SEPOWER, EQ, 28-Sep-2020, 2.30, 2.40, 2.40, 2.20, 2.40, 2.40, 2.32, 13656, 0.32, 42, 6620, 48.48
SEQUENT, EQ, 28-Sep-2020, 146.30, 147.60, 162.75, 146.60, 158.40, 158.60, 155.86, 3499259, 5454.10, 25714, 1253801, 35.83
SESHAPAPER, EQ, 28-Sep-2020, 141.60, 140.50, 141.15, 138.50, 139.25, 139.80, 140.08, 8520, 11.94, 350, 5647, 66.28
SETF10GILT, EQ, 28-Sep-2020, 198.57, 198.57, 201.80, 198.57, 200.75, 200.75, 200.01, 27, 0.05, 4, 17, 62.96
SETFGOLD, EQ, 28-Sep-2020, 4474.00, 4470.00, 4470.00, 4436.30, 4440.00, 4439.95, 4450.03, 24242, 1078.78, 1732, 20149, 83.12
SETFNIF50, EQ, 28-Sep-2020, 114.54, 118.00, 120.00, 114.87, 116.35, 116.28, 115.76, 166421, 192.64, 850, 135159, 81.22
SETFNIFBK, EQ, 28-Sep-2020, 209.82, 211.00, 216.76, 210.06, 216.00, 216.23, 214.49, 69881, 149.89, 1174, 48995, 70.11
SETFNN50, EQ, 28-Sep-2020, 273.90, 274.06, 279.99, 274.06, 276.35, 276.65, 276.78, 4040, 11.18, 266, 3146, 77.87
SETUINFRA, EQ, 28-Sep-2020, 0.70, 0.75, 0.75, 0.65, 0.75, 0.70, 0.69, 51278, 0.35, 60, 34158, 66.61
SEYAIND, EQ, 28-Sep-2020, 65.65, 67.95, 68.00, 65.20, 65.30, 65.35, 66.12, 9325, 6.17, 225, 6505, 69.76
SFL, EQ, 28-Sep-2020, 1358.35, 1365.00, 1385.95, 1333.55, 1349.90, 1348.75, 1337.13, 96666, 1292.55, 1745, 91859, 95.03
SGBAPR28I, GB, 28-Sep-2020, 4745.61, 4760.00, 4785.00, 4730.00, 4730.00, 4738.03, 4746.76, 95, 4.51, 29, 90, 94.74
SGBAUG24, GB, 28-Sep-2020, 5002.36, 5004.60, 5094.00, 4963.00, 4963.00, 4980.88, 4984.59, 920, 45.86, 36, 900, 97.83
SGBAUG27, GB, 28-Sep-2020, 4780.00, 4760.00, 4760.00, 4740.00, 4740.00, 4740.00, 4752.00, 5, 0.24, 2, 5, 100.00
SGBAUG28V, GB, 28-Sep-2020, 4732.67, 4732.67, 4732.67, 4691.00, 4691.00, 4698.11, 4704.75, 12146, 571.44, 658, 11094, 91.34
SGBDC27VII, GB, 28-Sep-2020, 4850.00, 5000.00, 5000.00, 4800.00, 4800.00, 4800.00, 4807.52, 163, 7.84, 22, 160, 98.16
SGBDEC2512, GB, 28-Sep-2020, 4800.00, 4800.00, 4899.99, 4752.00, 4899.99, 4899.99, 4805.48, 31, 1.49, 4, 21, 67.74
SGBDEC2513, GB, 28-Sep-2020, 4953.00, 4800.00, 4849.00, 4752.00, 4752.00, 4752.00, 4788.94, 17, 0.81, 3, 17, 100.00
SGBFEB24, GB, 28-Sep-2020, 4883.55, 4886.00, 4886.00, 4850.00, 4860.00, 4857.00, 4856.64, 136, 6.61, 30, 134, 98.53
SGBFEB27, GB, 28-Sep-2020, 4711.00, 4890.00, 4899.00, 4890.00, 4899.00, 4899.00, 4893.00, 3, 0.15, 2, 3, 100.00
SGBFEB28IX, GB, 28-Sep-2020, 4712.34, 4715.01, 4717.00, 4715.01, 4717.00, 4717.00, 4716.01, 2, 0.09, 2, 1, 50.00
SGBJ28VIII, GB, 28-Sep-2020, 4735.00, 4824.00, 4824.00, 4735.00, 4735.00, 4735.00, 4764.67, 6, 0.29, 4, 6, 100.00
SGBJAN26, GB, 28-Sep-2020, 4924.98, 4800.00, 4898.95, 4755.00, 4755.00, 4755.00, 4847.77, 31, 1.50, 8, 29, 93.55
SGBJAN27, GB, 28-Sep-2020, 4745.00, 4710.00, 4710.00, 4710.00, 4710.00, 4710.00, 4710.00, 1, 0.05, 1, 1, 100.00
SGBJUL25, GB, 28-Sep-2020, 4822.61, 4815.00, 4849.00, 4805.00, 4811.00, 4811.00, 4814.44, 64, 3.08, 11, 64, 100.00
SGBJUL27, GB, 28-Sep-2020, 4849.00, 4898.00, 4898.00, 4750.00, 4750.00, 4750.00, 4842.43, 7, 0.34, 5, 5, 71.43
SGBJUL28IV, GB, 28-Sep-2020, 4753.70, 4740.00, 4740.00, 4702.60, 4703.00, 4706.50, 4709.61, 1016, 47.85, 184, 762, 75.00
SGBJUN27, GB, 28-Sep-2020, 4825.00, 4869.00, 4869.00, 4868.00, 4868.00, 4868.00, 4868.75, 4, 0.19, 2, 4, 100.00
SGBJUN28, GB, 28-Sep-2020, 4751.91, 4751.91, 4800.00, 4715.05, 4718.00, 4718.50, 4725.14, 215, 10.16, 54, 141, 65.58
SGBMAR24, GB, 28-Sep-2020, 4922.00, 4900.00, 4900.00, 4810.00, 4815.00, 4819.62, 4820.55, 964, 46.47, 22, 964, 100.00
SGBMAR25, GB, 28-Sep-2020, 4830.72, 4785.00, 4815.00, 4785.00, 4800.00, 4800.20, 4798.89, 107, 5.13, 18, 107, 100.00
SGBMAR28X, GB, 28-Sep-2020, 4710.00, 4710.00, 4710.00, 4675.00, 4700.00, 4700.00, 4699.45, 542, 25.47, 11, 542, 100.00
SGBMAY25, GB, 28-Sep-2020, 4863.05, 4851.00, 4889.00, 4801.00, 4831.00, 4831.00, 4833.21, 77, 3.72, 11, 72, 93.51
SGBMAY28, GB, 28-Sep-2020, 4781.69, 4775.00, 4810.00, 4710.00, 4715.00, 4722.47, 4726.19, 99, 4.68, 48, 81, 81.82
SGBNOV23, GB, 28-Sep-2020, 5050.00, 5030.00, 5031.00, 5025.00, 5031.00, 5031.00, 5030.48, 31, 1.56, 3, 31, 100.00
SGBNOV24, GB, 28-Sep-2020, 4853.18, 4850.00, 4870.00, 4840.00, 4850.00, 4859.00, 4862.95, 435, 21.15, 18, 432, 99.31
SGBNOV25, GB, 28-Sep-2020, 4790.00, 4752.00, 4849.99, 4752.00, 4849.99, 4849.99, 4799.17, 24, 1.15, 4, 14, 58.33
SGBNOV25IX, GB, 28-Sep-2020, 4902.00, 4790.00, 4790.00, 4790.00, 4790.00, 4790.00, 4790.00, 6, 0.29, 1, 6, 100.00
SGBNOV25VI, GB, 28-Sep-2020, 4850.16, 4850.00, 4850.00, 4850.00, 4850.00, 4850.00, 4850.00, 12, 0.58, 1, 12, 100.00
SGBNOV26, GB, 28-Sep-2020, 4850.76, 4801.10, 4804.00, 4723.01, 4804.00, 4763.50, 4775.74, 15, 0.72, 6, 5, 33.33
SGBOCT25, GB, 28-Sep-2020, 4875.00, 4850.00, 4850.00, 4850.00, 4850.00, 4850.00, 4850.00, 5, 0.24, 3, 5, 100.00
SGBOCT25IV, GB, 28-Sep-2020, 4885.00, 4850.00, 4850.00, 4800.00, 4800.00, 4800.00, 4806.97, 37, 1.78, 13, 37, 100.00
SGBOCT25V, GB, 28-Sep-2020, 4880.00, 4811.00, 4811.00, 4752.00, 4760.00, 4760.00, 4774.27, 171, 8.16, 6, 171, 100.00
SGBOCT27, GB, 28-Sep-2020, 4797.50, 4725.00, 4897.00, 4725.00, 4750.00, 4750.00, 4790.67, 3, 0.14, 3, 2, 66.67
SGBOCT27VI, GB, 28-Sep-2020, 4750.00, 4710.00, 4800.00, 4710.00, 4710.00, 4717.00, 4726.47, 41, 1.94, 16, 41, 100.00
SGBSEP24, GB, 28-Sep-2020, 4851.73, 4850.00, 4850.00, 4801.00, 4825.00, 4804.28, 4826.12, 186, 8.98, 37, 178, 95.70
SGBSEP27, GB, 28-Sep-2020, 4800.00, 4750.00, 4790.00, 4735.01, 4775.00, 4775.00, 4750.24, 21, 1.00, 6, 19, 90.48
SGBSEP28VI, GB, 28-Sep-2020, 4722.04, 4722.04, 4740.00, 4701.00, 4702.00, 4707.92, 4713.18, 311, 14.66, 71, 278, 89.39
SGL, EQ, 28-Sep-2020, 8.25, 8.25, 8.40, 8.00, 8.10, 8.35, 8.22, 11106, 0.91, 87, 10458, 94.17
SHAHALLOYS, EQ, 28-Sep-2020, 7.00, 7.35, 7.35, 6.65, 6.70, 6.75, 6.94, 10987, 0.76, 30, 4628, 42.12
SHAIVAL, SM, 28-Sep-2020, 32.10, 32.50, 32.50, 32.50, 32.50, 32.50, 32.50, 158400, 51.48, 1, 158400, 100.00
SHAKTIPUMP, EQ, 28-Sep-2020, 170.70, 173.35, 175.80, 172.45, 174.20, 174.30, 173.14, 63445, 109.85, 1626, 58847, 92.75
SHALBY, EQ, 28-Sep-2020, 80.50, 81.25, 84.00, 79.65, 80.00, 80.10, 81.75, 172384, 140.92, 1961, 67734, 39.29
SHALPAINTS, EQ, 28-Sep-2020, 63.95, 65.60, 67.80, 64.60, 66.00, 66.15, 66.07, 39077, 25.82, 659, 25646, 65.63
SHANKARA, EQ, 28-Sep-2020, 333.05, 335.95, 372.00, 335.15, 354.50, 355.60, 359.54, 133006, 478.21, 7131, 26015, 19.56
SHANTIGEAR, EQ, 28-Sep-2020, 95.85, 97.65, 98.00, 95.50, 97.40, 97.45, 96.50, 47003, 45.36, 577, 35060, 74.59
SHARDACROP, EQ, 28-Sep-2020, 256.85, 261.15, 268.60, 261.15, 268.00, 265.80, 265.50, 11253, 29.88, 788, 5053, 44.90
SHARDAMOTR, EQ, 28-Sep-2020, 850.70, 879.00, 898.00, 875.00, 880.00, 888.60, 890.19, 2001, 17.81, 253, 1448, 72.36
SHAREINDIA, EQ, 28-Sep-2020, 104.70, 104.50, 106.95, 101.25, 103.50, 103.70, 104.41, 13502, 14.10, 106, 1804, 13.36
SHARIABEES, EQ, 28-Sep-2020, 290.40, 298.00, 298.90, 286.00, 289.60, 290.20, 294.74, 85, 0.25, 23, 67, 78.82
SHEMAROO, EQ, 28-Sep-2020, 56.40, 57.00, 58.80, 57.00, 58.45, 58.15, 57.90, 24039, 13.92, 405, 12734, 52.97
SHIL, EQ, 28-Sep-2020, 83.65, 84.90, 85.85, 83.60, 84.45, 84.90, 85.35, 123164, 105.12, 648, 107352, 87.16
SHILPAMED, EQ, 28-Sep-2020, 565.00, 570.80, 578.50, 561.60, 574.20, 573.50, 570.81, 695740, 3971.33, 24378, 270962, 38.95
SHIRPUR-G, EQ, 28-Sep-2020, 7.55, 7.80, 8.25, 7.55, 7.85, 7.95, 7.86, 37491, 2.95, 197, 28313, 75.52
SHIVAMAUTO, EQ, 28-Sep-2020, 15.85, 16.20, 16.20, 15.20, 15.20, 15.30, 15.51, 104929, 16.27, 347, 78931, 75.22
SHIVAMILLS, EQ, 28-Sep-2020, 22.35, 22.50, 24.95, 21.90, 22.05, 22.45, 23.00, 3937, 0.91, 55, 2967, 75.36
SHIVATEX, EQ, 28-Sep-2020, 84.85, 85.05, 89.05, 81.20, 89.05, 89.05, 87.37, 2522, 2.20, 44, 1761, 69.83
SHK, EQ, 28-Sep-2020, 80.95, 82.45, 84.20, 80.55, 83.25, 83.55, 82.41, 332191, 273.76, 2252, 160934, 48.45
SHOPERSTOP, EQ, 28-Sep-2020, 167.05, 169.90, 177.00, 167.05, 177.00, 175.95, 173.66, 200543, 348.27, 4643, 110559, 55.13
SHREDIGCEM, EQ, 28-Sep-2020, 47.20, 47.70, 50.20, 47.45, 49.50, 49.40, 49.19, 538979, 265.11, 2235, 253286, 46.99
SHREECEM, EQ, 28-Sep-2020, 19008.45, 19200.00, 19655.00, 19080.00, 19640.00, 19533.15, 19371.20, 40663, 7876.91, 9918, 11399, 28.03
SHREEPUSHK, EQ, 28-Sep-2020, 112.65, 114.90, 115.00, 112.15, 113.20, 113.75, 113.13, 198149, 224.16, 905, 191185, 96.49
SHREERAMA, EQ, 28-Sep-2020, 7.30, 7.45, 7.65, 7.45, 7.65, 7.65, 7.64, 8704, 0.66, 27, 8704, 100.00
SHRENIK, EQ, 28-Sep-2020, 47.45, 48.00, 49.80, 46.05, 49.80, 49.30, 48.93, 33641, 16.46, 109, 21823, 64.87
SHREYANIND, EQ, 28-Sep-2020, 73.90, 74.15, 75.95, 73.60, 75.20, 75.45, 74.75, 10581, 7.91, 212, 6175, 58.36
SHRIRAMCIT, EQ, 28-Sep-2020, 922.60, 945.00, 953.45, 924.65, 950.00, 949.25, 946.45, 17040, 161.28, 935, 11809, 69.30
SHRIRAMEPC, EQ, 28-Sep-2020, 3.50, 3.50, 3.55, 3.45, 3.55, 3.50, 3.52, 106090, 3.73, 124, 91671, 86.41
SHUBHLAXMI, SM, 28-Sep-2020, 27.00, 25.65, 25.65, 25.65, 25.65, 25.65, 25.65, 2000, 0.51, 2, 2000, 100.00
SHYAMCENT, EQ, 28-Sep-2020, 4.40, 4.60, 4.60, 4.20, 4.20, 4.20, 4.22, 16037, 0.68, 59, 10673, 66.55
SICAGEN, EQ, 28-Sep-2020, 11.05, 11.10, 11.50, 10.85, 11.45, 11.25, 11.21, 7059, 0.79, 70, 3800, 53.83
SICAL, EQ, 28-Sep-2020, 10.30, 10.80, 10.80, 10.55, 10.80, 10.80, 10.78, 32420, 3.49, 100, 21286, 65.66
SIEMENS, EQ, 28-Sep-2020, 1207.70, 1217.30, 1265.95, 1211.85, 1246.10, 1245.80, 1243.37, 467850, 5817.12, 28637, 96567, 20.64
SIGIND, EQ, 28-Sep-2020, 17.70, 17.95, 18.65, 17.70, 18.60, 18.40, 18.33, 5319, 0.97, 82, 3948, 74.22
SILINV, EQ, 28-Sep-2020, 144.20, 141.10, 146.75, 136.00, 141.65, 141.90, 141.74, 3468, 4.92, 145, 2236, 64.48
SILLYMONKS, EQ, 28-Sep-2020, 25.80, 25.00, 27.05, 25.00, 27.05, 27.05, 26.97, 61, 0.02, 5, 60, 98.36
SIMBHALS, EQ, 28-Sep-2020, 6.55, 6.65, 6.85, 6.45, 6.50, 6.50, 6.73, 6374, 0.43, 38, 6171, 96.82
SIMPLEXINF, EQ, 28-Sep-2020, 29.60, 29.25, 31.05, 29.25, 31.05, 31.05, 30.55, 125583, 38.36, 328, 110982, 88.37
SINTERCOM, SM, 28-Sep-2020, 75.00, 74.00, 75.00, 74.00, 75.00, 75.00, 74.50, 4000, 2.98, 2, 4000, 100.00
SINTEX, EQ, 28-Sep-2020, 2.00, 2.00, 2.10, 2.00, 2.10, 2.10, 2.09, 1774352, 37.05, 571, 1244220, 70.12
SIRCA, EQ, 28-Sep-2020, 258.05, 263.45, 269.55, 252.65, 259.80, 257.95, 261.29, 9790, 25.58, 417, 3121, 31.88
SIS, EQ, 28-Sep-2020, 378.20, 380.00, 381.50, 373.10, 373.10, 374.35, 375.97, 25420, 95.57, 1726, 14423, 56.74
SITINET, EQ, 28-Sep-2020, 1.70, 1.65, 1.75, 1.65, 1.65, 1.65, 1.65, 294427, 4.86, 141, 232487, 78.96
SIYSIL, EQ, 28-Sep-2020, 135.40, 137.00, 141.75, 136.95, 140.80, 139.95, 139.75, 14269, 19.94, 467, 7870, 55.15
SJVN, EQ, 28-Sep-2020, 21.90, 22.00, 22.10, 21.85, 21.90, 21.95, 21.96, 1601861, 351.72, 2248, 901280, 56.26
SKFINDIA, EQ, 28-Sep-2020, 1440.60, 1460.00, 1478.85, 1436.10, 1444.70, 1440.60, 1446.63, 40842, 590.83, 3719, 29950, 73.33
SKIL, EQ, 28-Sep-2020, 3.30, 3.40, 3.45, 3.15, 3.45, 3.40, 3.38, 100043, 3.38, 100, 78012, 77.98
SKIPPER, EQ, 28-Sep-2020, 47.45, 46.40, 49.00, 46.40, 47.05, 47.20, 48.10, 35807, 17.22, 418, 22007, 61.46
SKMEGGPROD, EQ, 28-Sep-2020, 36.80, 37.80, 37.80, 36.25, 36.65, 36.60, 36.71, 64333, 23.62, 471, 49611, 77.12
SMARTLINK, EQ, 28-Sep-2020, 70.20, 70.50, 72.45, 70.05, 70.25, 70.55, 70.74, 3882, 2.75, 103, 2047, 52.73
SMLISUZU, EQ, 28-Sep-2020, 391.60, 395.95, 402.00, 393.25, 396.00, 395.90, 397.79, 15454, 61.47, 1181, 6363, 41.17
SMSLIFE, EQ, 28-Sep-2020, 628.50, 630.00, 650.00, 620.00, 632.05, 640.15, 639.83, 8153, 52.16, 503, 4330, 53.11
SMSPHARMA, EQ, 28-Sep-2020, 88.10, 89.90, 91.75, 89.00, 91.00, 91.15, 90.42, 332499, 300.64, 2412, 132679, 39.90
SNOWMAN, EQ, 28-Sep-2020, 33.45, 33.70, 34.40, 33.15, 33.30, 33.40, 33.73, 247553, 83.50, 1618, 133811, 54.05
SOBHA, EQ, 28-Sep-2020, 231.75, 233.95, 240.65, 233.95, 237.40, 236.95, 238.21, 128320, 305.68, 3808, 52277, 40.74
SOFTTECH, SM, 28-Sep-2020, 62.65, 63.00, 64.95, 63.00, 63.40, 63.45, 63.98, 12800, 8.19, 8, 9600, 75.00
SOLARA, EQ, 28-Sep-2020, 954.90, 963.00, 1015.90, 937.40, 1004.00, 1004.60, 973.80, 266180, 2592.06, 14466, 62043, 23.31
SOLARINDS, EQ, 28-Sep-2020, 1025.40, 1030.00, 1107.40, 1025.00, 1046.50, 1046.25, 1047.40, 5558, 58.21, 606, 3292, 59.23
SOMANYCERA, EQ, 28-Sep-2020, 180.70, 184.40, 190.00, 182.10, 183.30, 185.10, 186.76, 107682, 201.11, 2118, 69652, 64.68
SOMATEX, EQ, 28-Sep-2020, 2.85, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 7302, 0.20, 15, 7302, 100.00
SOMICONVEY, EQ, 28-Sep-2020, 20.20, 20.80, 21.20, 20.05, 21.20, 21.20, 20.89, 7584, 1.58, 97, 6417, 84.61
SONAHISONA, SM, 28-Sep-2020, 12.05, 10.50, 10.50, 10.50, 10.50, 10.50, 10.50, 30000, 3.15, 3, 30000, 100.00
SONATSOFTW, EQ, 28-Sep-2020, 329.25, 330.15, 332.00, 320.00, 322.70, 321.85, 324.57, 313980, 1019.09, 8590, 175648, 55.94
SORILINFRA, EQ, 28-Sep-2020, 59.55, 61.00, 62.50, 59.80, 62.50, 62.50, 61.93, 15238, 9.44, 220, 13077, 85.82
SOTL, EQ, 28-Sep-2020, 683.80, 670.20, 693.80, 670.20, 679.10, 679.15, 681.73, 3272, 22.31, 762, 1248, 38.14
SOUTHBANK, EQ, 28-Sep-2020, 6.75, 6.80, 6.95, 6.75, 6.90, 6.90, 6.85, 6388528, 437.81, 57702, 2636313, 41.27
SOUTHWEST, EQ, 28-Sep-2020, 26.35, 26.50, 27.00, 25.60, 25.60, 25.60, 26.01, 9100, 2.37, 73, 7292, 80.13
SPAL, EQ, 28-Sep-2020, 114.45, 115.00, 116.55, 109.00, 112.75, 112.90, 113.16, 45934, 51.98, 1218, 30247, 65.85
SPANDANA, EQ, 28-Sep-2020, 519.70, 526.50, 529.00, 515.05, 519.70, 518.70, 519.57, 365346, 1898.24, 5505, 321287, 87.94
SPARC, EQ, 28-Sep-2020, 168.25, 169.70, 176.00, 169.20, 174.60, 174.80, 173.53, 803985, 1395.14, 10633, 158486, 19.71
SPECIALITY, EQ, 28-Sep-2020, 32.90, 33.00, 36.15, 32.35, 36.15, 36.15, 35.04, 235696, 82.58, 958, 174311, 73.96
SPENCERS, EQ, 28-Sep-2020, 75.55, 76.50, 79.00, 76.25, 77.75, 77.75, 77.75, 390963, 303.98, 3429, 148619, 38.01
SPIC, EQ, 28-Sep-2020, 18.70, 19.25, 19.80, 19.05, 19.80, 19.70, 19.43, 147040, 28.58, 638, 84102, 57.20
SPICEJET, EQ, 28-Sep-2020, 46.60, 47.30, 48.35, 47.05, 47.90, 48.00, 47.95, 1233136, 591.32, 5150, 567630, 46.03
SPLIL, EQ, 28-Sep-2020, 27.20, 27.75, 30.00, 26.55, 28.45, 28.20, 28.12, 25832, 7.27, 429, 13085, 50.65
SPMLINFRA, EQ, 28-Sep-2020, 8.75, 8.95, 9.15, 8.80, 9.15, 9.00, 9.04, 5532, 0.50, 37, 2702, 48.84
SPTL, EQ, 28-Sep-2020, 2.15, 2.20, 2.25, 2.15, 2.25, 2.25, 2.25, 517933, 11.64, 204, 271601, 52.44
SREEL, EQ, 28-Sep-2020, 132.80, 132.15, 138.05, 131.10, 136.00, 136.50, 134.78, 8661, 11.67, 275, 3801, 43.89
SREIBNPNCD, NJ, 28-Sep-2020, 911.00, 925.00, 925.00, 925.00, 925.00, 925.00, 925.00, 5, 0.05, 1, 5, 100.00
SREIBNPNCD, NL, 28-Sep-2020, 900.00, 925.00, 925.00, 925.00, 925.00, 925.00, 925.00, 30, 0.28, 2, 30, 100.00
SREIBNPNCD, NP, 28-Sep-2020, 855.00, 855.00, 855.00, 855.00, 855.00, 855.00, 855.00, 24, 0.21, 1, 24, 100.00
SREIBNPNCD, NQ, 28-Sep-2020, 872.00, 1011.00, 1015.01, 906.80, 906.80, 906.80, 1001.06, 389, 3.89, 8, 350, 89.97
SREIBNPNCD, Y2, 28-Sep-2020, 933.99, 934.90, 949.80, 934.90, 949.80, 949.80, 948.54, 655, 6.21, 23, 655, 100.00
SREIBNPNCD, Y4, 28-Sep-2020, 902.10, 969.60, 980.00, 910.10, 980.00, 980.00, 970.63, 288, 2.80, 22, 281, 97.57
